"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"3049",18.023571,18.19857,17.928572,18.195,460398400,15.622525
"3050",18.366428,18.79607,17.746071,17.77393,1506120000,15.260987
"3051",17.553572,18.031786,17.379642,17.936071,944552000,15.400205
"3052",17.968214,18.134644,17.867857,17.932858,535805200,15.397449
"3053",18.102858,18.387501,18.004286,18.387501,605595200,15.787809
"3054",18.324286,18.410357,18.18107,18.322857,483302400,15.732303
"3055",18.395714,18.493929,18.196428,18.442499,568027600,15.835035
"3056",18.559643,18.674999,18.522858,18.657499,415072000,16.019636
"3057",18.618214,18.875,18.438572,18.777143,547582000,16.122364
"3058",18.855715,19.121786,18.780357,19.121786,600387200,16.418276
"3059",19.341429,19.557501,19.132143,19.372856,952011200,16.633846
"3060",19.577499,19.57893,19.241785,19.445356,683270000,16.696108
"3061",19.437143,19.52857,19.375713,19.470715,431712400,16.717875
"3062",19.479286,19.552856,18.785713,19.04143,809124400,16.349283
"3063",18.702143,19.060356,18.436428,18.937857,810238800,16.260355
"3064",19.171429,19.206429,18.689285,18.953215,798520800,16.27354
"3065",19.096071,19.3925,19.004286,19.356787,516457200,16.620056
"3066",19.436071,19.562143,19.396786,19.470358,418919200,16.717573
"3067",19.606428,19.714287,19.535713,19.714287,407282400,16.927008
"3068",19.912144,20.292143,19.848213,20.289286,690855200,17.420715
"3069",20.644644,21.24,20.549999,21.056429,1418844000,18.079399
"3070",21.414642,21.428928,20.6625,20.912857,1159718000,17.956125
"3071",20.882856,21.042856,20.642857,20.913214,825487600,17.956432
"3072",21.370358,21.491785,21.0375,21.467857,901236000,18.432652
"3073",21.411072,21.674999,21.124287,21.64143,816662000,18.581686
"3074",21.526428,21.773214,21.47893,21.517857,644042000,18.475582
"3075",21.349285,21.589287,21.268929,21.405001,623870800,18.378687
"3076",21.446072,21.492857,21.228571,21.2875,430488800,18.277798
"3077",21.42107,21.683929,21.259287,21.677856,595742000,18.612959
"3078",21.649286,22.01,21.645,21.945715,607129600,18.842953
"3079",22.084999,22.194643,21.796785,22.057858,655460400,18.939241
"3080",21.885,22.02,21.686787,21.780714,608238400,18.701279
"3081",21.741785,21.805714,21.355,21.4125,731038000,18.385126
"3082",21.493929,22.098928,21.442142,22.093929,598351600,18.970215
"3083",22.40357,22.57893,22.2325,22.475714,834559600,19.298019
"3084",22.298214,22.352142,22.035713,22.296785,572980800,19.144381
"3085",22.392143,22.66643,22.264286,22.63143,641298000,19.431719
"3086",22.361786,22.851429,22.332144,22.7225,597536800,19.509911
"3087",22.854643,23,22.357143,22.444286,889725200,19.27103
"3088",22.72143,22.745358,22.262142,22.364286,696614800,19.202349
"3089",22.321428,22.547501,22.160713,22.241785,614336800,19.097162
"3090",22.289642,22.310715,21.553928,21.615356,859644800,18.559299
"3091",21.787857,21.795713,20.651787,20.718929,1050786800,17.789616
"3092",20.67643,21.785713,20.425358,21.775,1025528000,18.696371
"3093",21.918571,22.151787,21.525356,21.726429,954531200,18.654665
"3094",21.436428,21.5975,20.875713,20.98,834719200,18.013767
"3095",21.120714,21.236429,20.372143,20.463572,1030985200,17.570362
"3096",20.378929,20.595358,19.879286,20.417856,966529200,17.531109
"3097",20.093214,20.274643,19.821428,20.01,1076149200,17.18091
"3098",21.987143,22.071428,21.642857,21.785713,905777600,18.705568
"3099",21.938213,21.953215,21.504642,21.703571,536068400,18.635044
"3100",21.609644,21.649286,21.446428,21.535713,406722400,18.490913
"3101",21.35,21.371429,20.821428,20.856428,506144800,17.907675
"3102",20.889286,21.312857,20.758215,20.790358,610999200,17.850945
"3103",20.722857,20.978571,20.673571,20.927856,427389200,17.968998
"3104",21.089287,21.121429,20.725,20.779285,390549600,17.841434
"3105",20.610001,20.655714,20.184643,20.1875,529992400,17.333321
"3106",20.053572,20.456072,20.043928,20.338572,460118400,17.463034
"3107",20.342142,20.410713,19.954643,20.292143,497252000,17.423164
"3108",20.132143,20.499287,20.030357,20.327856,480704000,17.453831
"3109",20.520714,20.567142,20.30143,20.375713,333200000,17.494926
"3110",20.178572,20.516787,20.155357,20.239643,399546000,17.37809
"3111",20.091785,20.268213,19.914286,19.936428,352626400,17.117743
"3112",20.051786,20.115,19.705357,19.756071,476336000,16.962889
"3113",19.7875,19.888929,19.322857,19.502857,560896000,16.745476
"3114",19.475357,19.553572,18.932858,18.932858,717220000,16.256062
"3115",19.07,19.407499,18.649286,18.942142,732292400,16.264034
"3116",19.089287,20.055,19.073214,20.045713,631106000,17.211578
"3117",20.34107,20.495714,19.735001,19.891787,694870400,17.079414
"3118",19.910713,20.457144,19.758215,20.377144,584897600,17.496149
"3119",20.566786,20.589287,20.043928,20.190001,496230000,17.335463
"3120",20.163929,20.208929,19.945356,20.081785,328507200,17.242556
"3121",20.389286,20.5,20.189644,20.438213,380508800,17.548588
"3122",20.328571,20.713928,20.234285,20.684643,529429600,17.760174
"3123",20.740713,20.767857,20.409286,20.633215,491674400,17.716017
"3124",20.327143,20.451786,20.018572,20.035357,520987600,17.202688
"3125",20.053572,20.267857,19.589287,20.153214,556995600,17.303883
"3126",20.045357,20.231071,19.940357,20.10107,388214400,17.259109
"3127",20.2775,20.494642,20.196428,20.409286,401455600,17.523745
"3128",20.6175,20.61857,20.375,20.418571,379766800,17.531715
"3129",20.414286,20.735001,20.321428,20.725714,347516400,17.795441
"3130",20.99,21.017857,20.379642,20.39893,591264800,17.514854
"3131",20.51643,20.593571,20.239286,20.577143,435380400,17.66787
"3132",20.518572,20.66,20.370714,20.434286,293580000,17.545208
"3133",20.401428,20.482143,20.259287,20.411785,345573200,17.525892
"3134",20.392857,20.522142,20.34107,20.504642,335255200,17.605621
"3135",20.39143,20.996071,20.370358,20.920713,440412000,17.962862
"3136",20.835714,21.071428,20.825001,20.97893,361404400,18.012852
"3137",21.0075,21.044643,20.742857,20.919287,358943200,17.961645
"3138",20.908571,21.007856,20.622856,20.631071,326351200,17.714174
"3139",20.68,20.7925,20.550714,20.789286,284471600,17.850014
"3140",20.617857,20.707144,20.370358,20.384644,304382400,17.50259
"3141",20.404642,20.5175,20.261786,20.429644,276536400,17.541225
"3142",20.535713,20.597857,20.425714,20.517857,202997200,17.616966
"3143",20.416786,20.5,20.200357,20.323214,282836400,17.449844
"3144",20.642857,20.857143,20.508928,20.857143,421500800,17.908285
"3145",20.883215,21.195356,20.842857,21.161428,400092000,18.169548
"3146",21.245714,21.428572,21.214287,21.407499,241712800,18.380825
"3147",21.44857,21.940714,21.416071,21.783571,484383200,18.70373
"3148",21.681786,21.73,21.485001,21.638571,418930400,18.579231
"3149",21.617857,21.924999,21.575357,21.924643,379405600,18.82486
"3150",22.070356,22.138214,21.618214,21.721786,511957600,18.650684
"3151",21.647142,21.702143,21.329287,21.586786,469322000,18.534769
"3152",21.437143,21.5525,21.167143,21.389286,428041600,18.365194
"3153",21.53393,21.685356,21.428572,21.606071,311427200,18.551332
"3154",21.611429,21.843571,21.607857,21.675358,301260400,18.610819
"3155",21.813929,21.839287,21.541071,21.67643,293624800,18.611738
"3156",21.663929,21.726429,21.555714,21.652143,252700000,18.590883
"3157",21.831429,21.976786,21.642857,21.940001,436861600,18.838041
"3158",21.893929,21.944286,21.560715,21.582144,397471200,18.530785
"3159",21.228571,21.639286,20.989643,21.565357,487975600,18.516375
"3160",21.692142,21.774286,21.375357,21.46143,565132400,18.42713
"3161",20.51643,20.742857,20.357143,20.534643,877312800,17.631382
"3162",20.705713,20.728571,20.370001,20.531429,406632800,17.628622
"3163",20.536072,20.922501,20.413929,20.898571,403936400,17.943859
"3164",21.104286,21.408571,20.99357,21.251072,379142400,18.246513
"3165",21.543928,21.84643,21.525715,21.812857,462327600,18.728874
"3166",21.996786,22.014286,21.535713,21.671785,384501600,18.607758
"3167",21.530001,21.810356,21.4375,21.706785,332158400,18.6378
"3168",21.915358,22.070715,21.841429,21.989286,344920800,18.88036
"3169",22.04607,22.316786,21.973572,22.233929,302103200,19.090414
"3170",22.241785,22.321428,22.072857,22.175358,290446800,19.040127
"3171",22.121071,22.281429,22.039286,22.137857,244706000,19.007927
"3172",22.066071,22.204643,22.064285,22.168928,221642400,19.116335
"3173",22.096786,22.205713,22.09643,22.203571,194938800,19.146204
"3174",22.263929,22.5,22.258928,22.5,278832400,19.401815
"3175",22.566786,22.807501,22.5075,22.560356,340169200,19.453859
"3176",22.546429,22.642857,22.419643,22.529642,257342400,19.427376
"3177",22.543215,22.741428,22.517857,22.726429,254534000,19.597067
"3178",22.857143,23.149643,22.814644,23.146786,442761200,19.959538
"3179",23.214643,23.755358,23.210714,23.755358,613384800,20.484314
"3180",23.957857,24.102858,23.22607,23.430714,812719600,20.20437
"3181",23.372143,23.892857,23.146786,23.888214,565322800,20.598879
"3182",23.789642,23.924999,23.612499,23.665358,420128800,20.406706
"3183",23.553928,23.91,23.4125,23.686428,437340400,20.424879
"3184",24.285357,24.316786,24.055,24.13143,427008400,20.808601
"3185",24.106428,24.146429,23.952499,24.1,267416800,20.781498
"3186",24.116072,24.202499,24.021429,24.0525,202806800,20.740541
"3187",23.951429,23.983929,23.673214,23.709642,302699600,20.444897
"3188",23.830357,23.878571,23.473213,23.758572,338321200,20.487083
"3189",23.777143,24.112143,23.732143,24.106071,367892000,20.786736
"3190",24.127501,24.155357,23.914286,23.936787,336375200,20.640759
"3191",24.041786,24.224644,23.957144,24.1525,391196400,20.826771
"3192",24.21607,24.374287,24.134644,24.30143,329666400,20.955196
"3193",24.301786,24.403214,23.646429,23.669287,487998000,20.410091
"3194",23.753929,23.932142,23.446428,23.592501,503983200,20.343884
"3195",23.816071,23.924999,23.428572,23.92107,712233200,20.627205
"3196",24.191786,24.482143,24.098928,24.392143,598360000,21.033413
"3197",24.64143,24.892143,24.567499,24.688572,600474000,21.28903
"3198",24.976786,24.992857,24.807501,24.992144,398031200,21.550798
"3199",24.995714,25.083214,24.872143,25.068214,373503200,21.616394
"3200",25.009287,25.1425,24.984644,25.075001,326874800,21.622244
"3201",24.969999,25.002144,24.772142,24.953571,336568400,21.517536
"3202",25.086071,25.18107,24.977142,25.003214,571589200,21.560343
"3203",24.530714,24.825714,24.392857,24.67107,639766400,21.273935
"3204",24.580713,24.742144,24.035713,24.055,518789600,20.742691
"3205",23.883572,24.024643,23.614286,23.75643,576503200,20.485235
"3206",23.724644,24.363214,23.583929,24.332857,594090000,20.982294
"3207",24.241072,24.325357,23.8125,23.825001,535110800,20.544365
"3208",23.969999,24.169643,23.446428,23.549643,543594800,20.306923
"3209",23.63607,23.798214,23.237499,23.618214,627992400,20.366053
"3210",23.745001,23.995001,23.665358,23.980356,424281200,20.678331
"3211",23.973213,24.080357,23.769644,23.814285,370725600,20.535124
"3212",23.757143,23.785713,23.26,23.306786,594006000,20.097513
"3213",23.102858,23.127144,22.718214,22.791786,637994000,19.653425
"3214",22.808929,22.874643,22.269644,22.708929,838597200,19.581976
"3215",22.847857,23.035,22.75,22.889643,510356000,19.737803
"3216",23.089287,23.114286,22.432142,22.432142,546081200,19.3433
"3217",22.484285,22.692142,22.332144,22.489643,460014800,19.392887
"3218",22.583929,22.683214,22.280357,22.67,432502000,19.548405
"3219",22.691786,23.225,22.535713,23.206785,549771600,20.011278
"3220",23.173929,23.313929,23,23.021786,389037600,19.851759
"3221",22.842501,22.930714,22.5,22.594286,476624400,19.483118
"3222",22.5375,22.563213,21.772142,21.780001,744086000,18.78096
"3223",21.872143,22.692142,21.812857,22.643929,546730800,19.525927
"3224",22.535713,22.639286,21.84643,21.905714,707145600,18.889364
"3225",22.194286,22.376785,21.808571,22.029642,558527200,18.996225
"3226",22.142857,22.214287,21.626785,21.769285,656325600,18.771719
"3227",21.765356,21.928572,21.107143,21.571428,1018432800,18.601103
"3228",21.245714,21.498571,20.989286,21.261429,510003200,18.33379
"3229",21.365,21.535713,21.220358,21.305,361298000,18.371363
"3230",21.281786,21.319643,20.526787,20.6,599373600,17.763437
"3231",20.84,20.991785,20.628571,20.879286,529135600,18.004267
"3232",21.079643,21.097857,20.717501,20.816071,374917200,17.94976
"3233",20.494286,20.519285,19.848213,19.928572,793648800,17.262947
"3234",20.022499,20.079643,19.1175,19.205357,1056146000,16.636477
"3235",19.300714,19.817142,19.061428,19.537857,929913600,16.924498
"3236",19.791071,19.803572,19.237499,19.386786,515802000,16.793636
"3237",19.246786,19.66,19.155714,19.389286,532949200,16.795803
"3238",19.482143,19.551786,19.149286,19.174286,477170400,16.609556
"3239",19.1975,19.267857,18.665001,18.772142,789910800,16.261208
"3240",18.757143,18.928572,18.0625,18.845715,1266893600,16.324936
"3241",19.311071,20.267857,19.281429,20.204643,823317600,17.502098
"3242",20.425358,20.426786,19.806429,20.032499,642754000,17.352978
"3243",20.151787,20.263214,19.878571,20.060715,373002000,17.377428
"3244",20.256071,20.428572,20.092857,20.410713,272826400,17.680601
"3245",20.567858,21.071428,20.489643,21.054644,630579600,18.238405
"3246",21.055357,21.08643,20.717857,20.885,533330000,18.091454
"3247",20.616785,20.921429,20.437857,20.819286,520864400,18.034529
"3248",21.079287,21.223213,20.901787,21.048571,514698800,18.23315
"3249",20.956785,21.014286,20.809999,20.902857,391319600,18.106922
"3250",21.201786,21.235357,20.910713,20.935356,364280000,18.135075
"3251",20.77857,20.77857,20.433214,20.566071,557068400,17.815186
"3252",20.318214,20.330357,19.241785,19.2425,1044638000,16.66865
"3253",18.890715,19.76107,18.522499,19.544287,1177212400,16.930069
"3254",19.764286,19.828571,18.928572,19.044643,787040800,16.497259
"3255",18.75,19.2325,18.627857,18.922144,630484400,16.391146
"3256",19.2775,19.627144,19.191786,19.335358,592345600,16.749081
"3257",19.563213,19.571428,19.1525,19.25,487144000,16.675146
"3258",18.969643,19.201429,18.77857,18.9175,625259600,16.387129
"3259",18.383928,18.504642,18.056429,18.206785,1009579200,15.771475
"3260",18.176071,18.571428,17.901072,18.529642,757607200,16.051138
"3261",18.75,19.103571,18.580357,19.067858,625685200,16.51737
"3262",18.981071,19.060715,18.767857,18.796785,449369200,16.282557
"3263",18.928572,18.935715,18.531429,18.633215,481689600,16.14086
"3264",18.3025,18.559643,18.222857,18.547501,596268400,16.066612
"3265",18.583929,18.723213,18.525356,18.577499,175753200,16.092606
"3266",18.535713,18.552143,18.254286,18.321428,302436400,15.870783
"3267",18.340714,18.4375,18.023571,18.395,455120400,15.934513
"3268",18.224644,18.374287,18.147142,18.199642,354278400,15.765285
"3269",18.233213,19.121429,18.178572,19.006071,659492400,16.463848
"3270",19.779285,19.821428,19.343929,19.608213,560518000,16.985451
"3271",19.567142,19.631071,19.321428,19.360714,352965200,16.771055
"3272",19.1775,19.236786,18.779642,18.821428,594333600,16.3039
"3273",18.642857,18.90357,18.4,18.710714,484156400,16.207998
"3274",18.900356,18.996071,18.616072,18.76107,458707200,16.251617
"3275",18.660713,18.750357,18.428213,18.467857,407604400,15.997618
"3276",18.876785,18.882856,18.411428,18.696787,601146000,16.195925
"3277",18.607143,18.761429,18.536428,18.582144,350506800,16.096615
"3278",17.952856,18.125,17.803928,17.919643,734207600,15.522736
"3279",17.796429,17.821072,17.263571,17.354286,876772400,15.032998
"3280",17.665714,18.194286,17.589287,18.074642,690804800,15.657
"3281",18.225357,18.241072,17.929644,17.952856,453678400,15.551512
"3282",17.804285,17.936428,17.728571,17.857143,472922800,15.468598
"3283",18.02,18.138571,17.736786,18.0275,461546400,15.616169
"3284",18.171785,18.3925,18.0275,18.3575,861509600,15.902029
"3285",16.428572,16.633215,16.080357,16.089287,1460852400,13.937205
"3286",16.131786,16.293928,15.535714,15.71,1208026400,13.608651
"3287",15.636786,16.186071,15.566429,16.065357,785517600,13.916479
"3288",16.375,16.435715,16.147142,16.366785,571158000,14.177585
"3289",16.321428,16.521429,16.232143,16.315357,417155200,14.133037
"3290",16.320715,16.402857,16.249287,16.2675,319334400,14.091578
"3291",16.396786,16.41,16.012501,16.200714,539484400,14.03373
"3292",16.211071,16.283571,15.785714,15.797143,477117200,13.684137
"3293",15.858929,16.419287,15.793571,16.351429,573347600,14.164284
"3294",16.3025,16.660713,16.16357,16.333929,593706400,14.149124
"3295",16.544643,16.785713,16.218571,16.722143,704580800,14.569835
"3296",16.928572,17.100357,16.723213,16.963572,633158400,14.780188
"3297",17.017857,17.319286,16.901787,17.140356,517490400,14.934214
"3298",17.125357,17.227858,16.705,16.710714,609053200,14.559876
"3299",16.686071,16.915714,16.543571,16.678928,475207600,14.532181
"3300",16.59,16.844286,16.572144,16.663929,355275200,14.519115
"3301",16.744642,16.79143,16.425714,16.434286,391745200,14.319026
"3302",16.467857,16.526072,16.208929,16.428213,435783600,14.313733
"3303",16.346071,16.346071,16.02857,16.030357,476302400,13.967088
"3304",15.928571,16.041786,15.815,15.930714,447182400,13.880272
"3305",16.044643,16.128571,15.95,16.100357,330654800,14.028079
"3306",16.208929,16.254286,15.806071,15.814286,372579200,13.77883
"3307",15.850714,16.126429,15.630714,16.034643,501499600,13.97082
"3308",16.015356,16.158571,15.7375,15.8775,587350400,13.833905
"3309",15.858929,15.995357,15.764286,15.764286,322515200,13.735263
"3310",15.642857,15.649286,15.356429,15.373929,552448400,13.39515
"3311",15.278571,15.292857,14.964286,15.001786,582755600,13.070905
"3312",15.052857,15.5425,15.026786,15.397857,638433600,13.415994
"3313",15.518214,15.544643,15.158214,15.202143,460250000,13.245473
"3314",15.160714,15.428929,15.037857,15.377857,468473600,13.398574
"3315",15.35,15.551071,15.3075,15.418571,391482000,13.434045
"3316",15.348214,15.678929,15.183571,15.638214,474236000,13.625418
"3317",15.557143,15.674286,15.270357,15.301071,465911600,13.331669
"3318",15.301786,15.517857,15.191429,15.298214,405549200,13.329179
"3319",15.458214,15.522857,15.373214,15.446429,303875600,13.458316
"3320",15.640357,15.865357,15.616071,15.845,643960800,13.805586
"3321",15.766071,16.337856,15.757143,16.275715,606197200,14.180866
"3322",16.410713,16.463215,16.017857,16.231787,526775200,14.142592
"3323",16.33643,16.343929,16.056786,16.145714,308660800,14.067595
"3324",16.079287,16.356428,16.075001,16.168928,383255600,14.087823
"3325",16.235001,16.503571,16.182501,16.496786,395105200,14.37348
"3326",16.596071,16.78393,16.492144,16.556429,501135600,14.425447
"3327",16.622856,16.637142,16.4475,16.469286,294294000,14.349522
"3328",16.302143,16.314285,16.0975,16.145714,331237200,14.067595
"3329",16.065001,16.136429,15.772143,15.809286,442839600,13.774471
"3330",15.782143,15.846429,15.276429,15.318214,389732000,13.346606
"3331",15.271429,15.647857,15.228571,15.349643,529519200,13.373991
"3332",15.406071,15.617143,15.368214,15.428214,363216000,13.442447
"3333",15.491429,15.535714,15.1875,15.275714,358447600,13.309576
"3334",15.160714,15.176786,14.988571,15.114286,383695200,13.168923
"3335",15.173214,15.267857,15.088929,15.221786,300829200,13.262589
"3336",15.227143,15.303571,15.098214,15.249286,306614000,13.286549
"3337",15.289286,15.609286,15.214643,15.560357,375928000,13.557583
"3338",15.49,15.6425,15.4,15.511786,328364400,13.515262
"3339",15.505357,15.505357,15.324643,15.35,238613200,13.374298
"3340",15.25,15.281786,14.983929,14.994643,317520000,13.064681
"3341",15.056071,15.236071,15.020357,15.222857,305771200,13.263522
"3342",15.009643,15.021429,14.218214,14.385714,945056000,12.534129
"3343",14.463929,14.4925,13.919286,14.001786,666299200,12.199613
"3344",13.856071,14.271429,13.753571,13.9475,609274400,12.152316
"3345",14.022857,14.364286,13.973929,14.238214,429920400,12.405612
"3346",14.428214,14.585,14.243214,14.504643,664238400,12.637751
"3347",14.055,14.830357,14.017857,14.480714,969651200,12.6169
"3348",14.686786,14.783571,14.535714,14.585,384837600,12.707764
"3349",14.636071,14.956071,14.580357,14.9,764097600,12.982218
"3350",15.016071,15.486429,15,15.361429,640326400,13.384258
"3351",15.539286,15.901786,15.431071,15.813571,691538400,13.778205
"3352",15.873571,15.890357,15.513929,15.688929,506909200,13.669603
"3353",15.777857,16.02107,15.736786,15.911429,421828400,13.863464
"3354",16.118214,16.186787,16.041071,16.070715,361300800,14.002251
"3355",16.275356,16.507143,16.225357,16.45393,496641600,14.336142
"3356",16.606071,16.633928,16.203571,16.380714,483753200,14.272352
"3357",16.394285,16.620358,16.278929,16.565714,472598000,14.433536
"3358",16.421785,16.535713,16.270714,16.313213,398487600,14.307617
"3359",16.356071,16.418215,16.088572,16.1775,334852000,14.188591
"3360",16.125357,16.353571,16.125,16.240713,316948800,14.244032
"3361",16.208929,16.257143,15.791071,15.852143,447118000,13.903235
"3362",15.684286,15.75,15.084286,15.316071,741613600,13.433066
"3363",15.115714,15.6375,14.960714,15.520714,603204000,13.612552
"3364",15.680357,15.7175,15.393214,15.473571,427904400,13.571203
"3365",15.425357,15.921429,15.360714,15.818929,451578400,13.874102
"3366",15.648214,15.91,15.507143,15.702143,456022000,13.771674
"3367",15.858929,16.012501,15.650714,15.7625,443038400,13.824615
"3368",15.569643,15.934286,15.563929,15.790714,353021200,13.849357
"3369",15.744643,15.916429,15.727143,15.898214,276166800,13.943643
"3370",16.067858,16.111071,15.744643,15.765714,386145200,13.827433
"3371",15.714286,15.982143,15.692857,15.891071,330576400,13.937374
"3372",15.916071,16.232143,15.875357,16.127857,353519600,14.145049
"3373",16.160713,16.325001,16.053572,16.061787,384302800,14.087102
"3374",16.0975,16.155714,15.802857,16.097143,372352400,14.118113
"3375",16.186428,16.229643,15.978214,16.046785,292728800,14.073944
"3376",15.916071,16.097143,15.846786,15.896786,290589600,13.942389
"3377",15.909643,15.964286,15.501786,15.659286,416934000,13.734085
"3378",15.589286,15.83,15.456071,15.778929,404535600,13.839023
"3379",15.883214,16.03857,15.6,15.674643,450153200,13.747558
"3380",15.562143,15.812857,15.475714,15.628571,286112400,13.70715
"3381",15.696429,15.758929,15.410714,15.435357,265227200,13.537691
"3382",15.446429,15.612143,15.3125,15.57,285832400,13.655778
"3383",15.55,15.581786,15.303571,15.358929,271866000,13.470656
"3384",15.408571,15.560714,15.37,15.428571,259414400,13.531739
"3385",15.412857,15.532143,15.364643,15.420357,195025600,13.524532
"3386",15.407143,15.416429,15.107143,15.107143,310940000,13.249826
"3387",14.975,15.213571,14.8275,14.887143,357310800,13.056873
"3388",14.946071,15,14.575,14.767857,481118400,12.952251
"3389",14.55,14.595,14.216071,14.376429,480746000,12.608948
"3390",14.489286,14.563929,14.243929,14.379643,314162800,12.611767
"3391",14.425,14.456786,14.130714,14.216786,367724000,12.468932
"3392",14.258929,14.335357,14.055,14.063571,337246000,12.334555
"3393",13.977143,14.295357,13.888214,14.161786,578516400,12.420694
"3394",14.381786,14.723929,14.329286,14.615,391053600,12.818191
"3395",14.641429,15.058214,14.623929,14.946071,469865200,13.108556
"3396",15.030714,15.106429,14.908929,15.028571,240928800,13.180915
"3397",15.013929,15.1175,14.833929,14.907857,274024800,13.075043
"3398",15.003929,15.035714,14.666071,14.823214,298138400,13.000805
"3399",14.771429,15.125,14.656429,15.083929,352584400,13.229468
"3400",14.985714,15.171429,14.9375,15.026071,281405600,13.178721
"3401",15.105357,15.294643,15.041786,15.260357,326292400,13.384204
"3402",15.273214,15.349643,15.121786,15.2325,279563200,13.359772
"3403",15.178929,15.409286,15.171429,15.265714,241917200,13.388903
"3404",15.232857,15.3825,15.148929,15.364286,216538000,13.475357
"3405",15.346429,15.436429,15.293571,15.368214,198990400,13.478799
"3406",15.477857,15.531071,15.378929,15.42,218878800,13.52422
"3407",15.467857,15.499286,15.155357,15.176786,268721600,13.310905
"3408",15.337857,15.348214,15.195357,15.225357,207796400,13.353506
"3409",15.214286,15.248571,14.953929,14.963929,369395600,13.12422
"3410",15.676071,15.878214,15.545,15.7325,591936800,13.798301
"3411",15.739286,15.764286,15.564643,15.660714,229493600,13.735341
"3412",15.546429,15.751429,15.512143,15.749643,200152400,13.813336
"3413",15.742857,16.071072,15.721429,15.9925,248057600,14.026334
"3414",16.07,16.326786,16.043928,16.190001,309422400,14.199553
"3415",16.249643,16.33357,16.051071,16.161785,322957600,14.174809
"3416",16.276787,16.314285,16.187857,16.309999,206250800,14.3048
"3417",16.3575,16.530357,16.309286,16.519285,274783600,14.488357
"3418",16.596071,16.809643,16.505358,16.766071,318855600,14.704803
"3419",16.715,16.853214,16.506071,16.616072,334857600,14.573243
"3420",16.564285,16.678572,16.491785,16.606428,298858000,14.564782
"3421",16.566429,16.575001,16.355356,16.464643,255777200,14.535781
"3422",16.379999,16.445,16.201786,16.230356,266865200,14.32894
"3423",16.316429,16.737499,16.308214,16.691429,364434000,14.735997
"3424",16.819286,17.66643,16.71607,17.484644,881941200,15.436282
"3425",17.781429,18.008928,17.621429,17.803572,756372400,15.717846
"3426",17.729286,17.942858,17.467142,17.782499,490294000,15.699243
"3427",17.862499,17.962143,17.816429,17.940357,362306000,15.838613
"3428",18.012142,18.347857,18,18.133572,510518400,16.009195
"3429",18.20393,18.234644,17.886429,17.895357,358688400,15.798884
"3430",17.985357,18.112499,17.9,17.941429,335879600,15.839553
"3431",18.035,18.056786,17.792856,17.962856,244207600,15.858476
"3432",17.973928,17.976786,17.833929,17.893572,222731600,15.797304
"3433",17.883928,18.22143,17.875,17.963215,330965600,15.858788
"3434",17.785713,17.946787,17.367857,17.449642,424188800,15.405382
"3435",17.357143,17.707144,17.357143,17.532143,307608000,15.478219
"3436",17.558929,17.732143,17.540358,17.560715,239657600,15.503446
"3437",17.571428,17.605356,17.375,17.400715,272297200,15.362193
"3438",17.610714,17.878571,17.405357,17.449286,331928800,15.405066
"3439",17.841429,17.937143,17.724285,17.810356,345032800,15.723835
"3440",17.866072,17.88143,17.629999,17.688213,236367600,15.616006
"3441",17.80143,17.834999,17.498215,17.793571,359525600,15.709022
"3442",18.035713,18.139999,17.981428,18.077499,340687200,15.959682
"3443",18.078571,18.123215,17.482143,17.665714,743195600,15.596146
"3444",16.678928,16.9175,16.600357,16.70393,898696400,14.747031
"3445",16.732143,16.978571,16.643213,16.881786,404051200,14.904057
"3446",16.762142,16.85107,16.59643,16.603571,298835600,14.65843
"3447",16.464287,16.486071,15.972143,16.075714,543706800,14.192413
"3448",15.998571,16.418215,15.982143,16.261429,399380800,14.35637
"3449",16.542143,16.655357,16.452143,16.595715,456862000,14.651495
"3450",16.810715,16.993929,16.758928,16.867857,404541200,14.891753
"3451",17.071428,17.09107,16.642857,16.693214,699302800,14.737571
"3452",17.717857,17.746786,17.235714,17.522858,762106800,15.470019
"3453",17.674286,17.695356,17.422144,17.467857,364344400,15.421462
"3454",17.47143,17.487143,17.19393,17.1975,316957200,15.182784
"3455",17.357143,17.44857,17.282143,17.365,237221600,15.330661
"3456",17.277857,17.309643,17.168571,17.241072,228040400,15.221246
"3457",17.044643,17.202143,16.943214,17.026787,260156400,15.032063
"3458",17.0875,17.469286,17.084999,17.427143,353883600,15.385521
"3459",17.343929,17.564285,17.276787,17.484285,289184000,15.435962
"3460",17.518213,17.583929,17.169287,17.264643,322753200,15.242056
"3461",17.280714,17.307142,17.092857,17.251072,258868400,15.230076
"3462",17.377144,17.594643,17.333929,17.419643,312292400,15.378899
"3463",17.497856,17.522858,17.162144,17.17643,290917200,15.164176
"3464",17.308571,17.42107,17.081429,17.378214,301725200,15.342319
"3465",17.547144,17.584999,17.394285,17.487143,278602800,15.438488
"3466",17.3925,17.637142,17.327143,17.600357,267738800,15.538441
"3467",17.493929,17.770714,17.476786,17.715714,261898000,15.640286
"3468",17.768213,17.928572,17.697144,17.809999,320073600,15.723523
"3469",17.885357,17.9475,17.829643,17.896786,251101200,15.800138
"3470",17.856428,18.027857,17.845715,18.017857,253593200,15.907026
"3471",18.071072,18.187857,18.061071,18.174643,290542000,16.045448
"3472",18.2775,18.725,18.268572,18.620001,398106800,16.438629
"3473",18.800358,18.873215,18.143929,18.566786,534063600,16.391647
